wins,loss
14,25
5,6
7,19
13,12
10,11
4,11
4,7
5,7
18,9
47,62
8,14
4,7
4,7
74,79
3,7
8,2
12,24
29,34
10,26
40,41
32,35
3,9
11,11
6,9
47,55
35,37
5,6
7,13
41,43
20,20
40,39
17,43
9,28
29,38
35,28
6,15
10,10
50,49
19,20
19,24
78,92
5,7
64,76
4,7
3,9
8,24
9,15
32,35
5,9
16,8
101,106
4,7
28,40
5,9
9,9
22,19
4,6
26,27
8,9
13,14
46,51
7,15
29,40
14,9
17,14
3,8
62,68
9,16
4,17
14,9
2,12
5,5
45,44
4,6
17,18
16,20
44,38
23,36
10,11
19,21
6,7
26,24
8,7
35,38
23,17
10,15
29,43
28,40
93,101
4,7
53,51
54,56
11,15
46,67
69,74
3,8
32,52
7,8
13,20
103,87
3,11
5,6
16,20
3,14
8,11
8,13
24,35
5,6
7,11
6,7
17,16
5,7
5,5
8,8
132,125
4,10
72,78
34,65
6,6
4,7
8,6
24,19
37,50
4,15
30,25
20,23
10,16
11,35
9,9
39,53
86,92
6,6
17,18
12,12
5,6
15,23
2,11
68,80
25,43
10,18
6,7
6,7
29,32
17,28
15,19
23,18
36,38
7,3
6,14
13,6
24,37
4,7
15,23
21,28
31,29
63,69
27,31
31,44
14,16
5,5
6,5
7,16
89,70
4,15
33,36
25,23
4,7
7,8
4,6
5,13
5,11
5,11
19,35
16,21
12,22
3,8
17,27
8,13
7,7
8,12
6,8
8,17
7,7
32,33
5,10
45,48
6,12
6,8
38,52
5,5
9,13
7,6
26,40
22,12
41,61
8,4
2,8
7,15
9,4
13,16
6,9
9,9
16,16
4,6
3,8
10,21
6,4
34,34
59,85
39,47
28,51
5,9
8,2
9,11
6,15
6,6
9,11
21,23
50,49
15,15
10,19
15,10
9,7
8,6
38,41
17,16
83,73
11,12
68,63
11,16
24,30
8,23
31,47
6,10
17,29
6,6
6,15
8,7
5,9
8,13
7,8
10,21
28,52
7,6
4,7
12,22
19,28
12,16
7,11
23,23
32,44
160,161
11,29
15,8
4,7
5,14
7,14
10,5
36,37
55,44
13,10
9,21
11,15
3,9
7,9
4,6
5,8
49,62
38,52
88,106
6,10
54,78
12,18
28,39
4,9
7,5
8,9
5,7
5,9
9,9
34,31
60,49
8,14
8,14
48,63
7,5
48,43
5,5
98,128
7,5
10,16
5,7
4,7
12,17
15,32
113,108
10,11
6,13
4,6
9,13
7,8
5,5
6,5
23,23
26,30
19,24
12,20
39,49
12,25
18,6
4,11
11,32
5,10
7,7
9,22
14,25
28,36
34,40
10,18
5,7
13,12
52,44
14,14
23,38
6,7
5,8
7,14
24,24
13,14
6,8
45,35
5,5
25,11
5,5
116,107
7,9
11,10
27,39
7,14
11,18
88,125
52,55
6,14
8,6
6,5
6,8
8,12
5,8
14,30
25,31
10,15
61,65
5,5
28,36
5,9
6,15
11,24
9,9
13,20
18,28
6,14
9,10
51,53
42,67
18,22
8,17
6,6
3,9
7,17
20,27
11,23
9,13
26,36
55,53
6,17
9,10
6,4
8,9
12,15
25,39
20,30
18,15
13,10
33,39
11,17
10,29
27,24
37,42
13,23
5,14
6,11
8,7
20,34
8,5
10,10
13,20
4,7
7,9
4,9
8,17
7,8
6,12
8,12
15,20
22,29
8,17
54,63
4,6
6,12
37,56
11,13
29,34
8,7
17,24
44,52
8,11
20,20
47,49
5,5
11,19
36,48
2,10
45,38
5,7
5,8
3,10
20,32
19,44
9,3
18,19
3,11
18,28
11,12
5,5
5,5
11,18
8,11
27,27
3,9
7,10
8,24
8,13
5,7
7,6
5,9
77,90
44,54
38,47
28,43
31,51
36,22
4,9
1,9
13,30
42,71
3,7
47,50
5,10
7,12
7,11
8,11
28,13
8,13
18,44
25,24
8,14
16,24
8,7
52,56
6,6
12,11
8,14
10,16
7,9
57,49
35,25
5,7
5,10
14,9
19,17
6,9
17,18
4,9
15,23
7,14
8,6
21,26
14,32
8,6
6,6
89,94
4,7
15,23
6,6
85,95
18,17
5,10
117,109
11,17
13,17
8,6
14,12
4,8
4,6
3,7
4,6
7,16
15,27
7,4
15,32
8,13
8,17
11,7
7,9
22,21
5,16
8,8
16,19
47,59
9,6
4,8
24,26
105,105
6,8
36,45
5,5
3,8
16,14
12,13
14,11
29,35
28,33
12,16
35,46
4,6
14,9
8,9
18,15
29,28
30,62
50,70
4,8
8,9
6,15
4,7
42,38
46,17
7,9
34,35
6,6
14,21
17,23
5,7
6,12
10,16
47,48
8,6
50,52
4,8
8,17
50,48
6,10
5,18
5,5
55,67
11,19
4,14
5,9
8,7
33,36
25,23
4,7
7,8
4,6
15,25
52,47
132,157
6,9
10,7
14,15
10,10
29,29
6,7
7,14
12,13
52,63
15,18
45,63
4,10
51,35
5,10
34,53
45,39
9,7
25,27
26,27
8,8
25,31
5,8
52,50
11,12
48,45
37,60
54,94
32,23
7,11
7,7
4,12
24,22
9,5
9,5
8,15
14,20
15,22
19,18
5,5
5,6
3,7
17,21
4,8
14,8
34,28
6,9
12,14
51,66
4,10
11,14
11,20
111,115
5,7
103,113
6,5
10,13
16,17
20,24
9,8
5,13
21,21
5,8
5,7
5,5
11,14
33,49
8,11
17,17
30,46
14,8
110,102
5,10
8,7
25,31
6,9
62,65
7,12
37,40
6,13
10,21
6,5
5,9
4,9
36,40
7,15
12,10
87,93
7,13
8,13
7,7
6,4
6,12
4,8
27,37
41,47
19,24
21,20
20,23
21,19
11,13
6,15
40,43
23,42
7,7
4,7
21,31
14,22
4,7
12,12
120,108
18,33
19,24
90,101
8,6
8,6
6,6
20,19
12,21
22,37
2,8
108,96
23,26
24,39
33,55
9,9
6,11
18,10
13,29
30,23
20,21
4,7
7,17
14,14
19,20
7,16
5,6
25,19
18,17
8,4
63,63
24,37
9,14
9,18
12,7
7,4
5,10
16,29
26,36
6,16
14,14
22,19
5,5
13,24
7,19
30,33
21,35
5,5
17,28
7,8
8,12
12,17
34,21
8,2
34,22
13,23
5,8
69,84
51,61
41,45
5,8
4,12
4,6
58,53
31,35
49,50
6,10
5,5
10,9
20,41
5,5
17,28
17,27
5,7
26,38
17,17
32,56
4,8
114,124
61,73
10,6
6,12
5,6
0,10
25,40
6,5
70,75
36,61
20,27
11,23
9,13
26,36
55,53
49,43
10,6
26,27
30,58
23,28
21,18
14,21
6,4
3,7
7,13
13,12
5,6
21,32
5,7
15,20
39,32
5,15
3,10
35,49
26,40
8,12
38,37
7,3
5,9
8,11
25,23
34,40
42,65
109,114
85,85
77,90
32,36
18,22
11,18
16,22
7,9
12,7
4,6
15,35
14,18
6,8
21,27
7,16
82,90
22,20
9,12
3,7
39,41
19,26
42,60
6,8
5,5
18,15
6,4
22,28
6,5
15,9
10,23
19,14
22,26
100,113
14,14
20,34
32,32
59,59
28,26
17,37
20,16
17,42
15,29
18,17
11,11
8,11
20,40
7,7
16,11
94,105
13,12
131,112
8,21
14,26
6,4
8,13
34,49
20,23
86,79
9,12
5,5
6,8
6,5
4,8
9,8
10,7
30,44
45,67
75,76
5,5
51,48
14,13
6,13
22,24
7,14
6,9
31,41
15,18
4,6
25,35
13,11
14,19
64,55
62,47
7,10
7,8
40,36
7,13
3,14
4,8
7,13
6,4
6,4
15,17
3,7
8,24
55,51
52,44
11,12
21,29
26,44
5,7
23,28
11,35
4,8
76,60
11,11
4,7
7,8
14,20
10,5
4,6
6,4
5,9
5,5
9,12
46,60
22,22
8,15
26,24
8,18
6,7
30,34
15,34
14,14
6,5
7,8
4,6
14,12
14,34
20,31
14,23
21,22
7,4
5,7
1,9
4,12
62,48
3,7
17,19
19,41
13,9
5,9
11,10
23,28
12,19
48,44
38,41
5,10
49,67
7,8
14,14
7,12
29,23
68,102
3,7
4,8
8,5
28,38
22,16
22,26
7,15
14,19
12,11
8,9
19,28
9,6
6,5
93,79
12,13
6,6
8,15
15,7
15,25
52,47
132,157
6,9
10,7
11,10
10,13
38,40
6,4
9,8
68,70
38,48
6,5
7,10
8,17
28,38
54,54
14,24
5,7
5,7
109,107
65,81
19,27
6,11
5,8
6,5
5,7
7,6
70,60
4,7
6,6
6,13
4,6
9,14
7,8
8,11
7,10
10,9
14,16
8,12
5,5
8,9
22,14
38,62
12,14
18,21
70,80
9,19
5,6
10,10
5,10
40,46
5,5
6,14
6,17
21,31
24,20
20,17
6,5
11,7
29,31
9,8
5,7
5,8
4,6
4,6
12,11
7,3
21,26
38,48
12,21
16,20
47,59
6,8
9,6
4,7
8,7
16,20
5,8
8,11
26,30
5,5
10,10
6,8
32,48
5,8
15,27
6,15
14,31
15,19
4,6
7,8
12,14
7,11
8,9
33,23
6,8
9,5
71,80
7,9
16,22
47,47
17,12
15,14
43,51
72,65
14,16
5,5
52,54
27,46
28,29
4,7
6,13
7,11
90,87
10,9
14,14
10,5
54,45
28,39
10,4
16,26
24,27
12,7
7,11
93,118
9,22
23,27
28,30
8,15
14,7
11,26
6,7
22,20
7,10
7,24
6,5
4,6
39,58
5,6
34,33
7,4
5,7
68,73
54,61
88,79
7,9
39,39
28,48
46,51
7,8
23,16
14,19
23,17
9,16
11,25
6,4
14,19
10,3
25,33
4,6
21,26
9,16
37,39
6,5
7,10
5,12
9,20
14,18
7,6
25,34
16,22
5,11
5,7
5,21
8,2
95,120
7,6
6,9
18,19
21,42
4,10
9,15
34,25
26,26
5,5
17,27
6,12
6,4
10,18
21,45
10,2
25,27
57,81
116,149
4,6
25,22
39,37
13,11
25,25
18,22
6,7
4,8
8,7
13,18
49,43
10,6
26,27
30,58
23,28
7,10
6,9
3,8
19,16
45,56
7,10
6,5
6,4
7,8
9,10
4,11
84,87
6,7
5,5
7,4
10,14
4,6
5,5
88,89
5,5
17,17
29,26
6,11
42,49
5,10
29,55
7,18
5,7
9,6
5,5
13,10
8,15
4,10
5,7
5,9
7,14
132,147
15,22
30,38
6,10
13,23
6,8
4,7
10,12
40,43
31,45
5,6
7,11
4,8
12,10
5,6
9,12
9,9
61,47
15,26
5,5
5,10
21,28
12,15
5,8
7,13
8,17
4,6
38,48
6,5
13,20
7,6
16,22
4,8
14,24
31,63
42,38
15,8
78,64
8,8
4,9
26,28
12,16
30,48
27,49
22,19
23,28
77,67
26,29
16,15
10,5
4,6
43,51
3,8
8,13
179,184
20,35
4,6
14,13
25,29
21,47
14,23
9,5
10,10
6,6
5,6
5,9
14,19
14,35
7,8
6,12
41,41
15,14
40,51
9,4
6,11
8,14
4,6
9,18
46,36
4,17
14,35
9,4
11,11
12,31
5,6
18,24
11,31
6,8
4,8
6,6
15,9
19,25
26,31
9,8
7,6
27,42
43,63
52,61
43,65
6,8
25,24
7,6
4,7
6,5
17,23
31,37
16,15
5,9
10,10
12,7
26,24
15,34
31,37
2,8
13,15
144,139
19,16
5,10
9,11
63,56
13,21
5,5
7,5
2,9
20,18
37,37
18,19
55,59
47,57
44,51
11,13
40,62
6,12
48,56
13,5
16,28
40,49
29,36
4,6
94,103
5,6
5,6
45,50
5,11
7,11
9,19
66,76
9,23
7,6
5,9
6,11
9,17
45,34
5,6
22,22
15,21
6,9
10,15
14,15
33,43
44,52
30,31
14,17
23,18
11,10
10,13
38,40
6,4
9,8
8,7
7,4
26,36
4,9
9,8
5,8
6,11
11,19
34,36
15,16
6,17
52,64
4,7
16,10
20,30
3,8
8,14
9,3
35,40
7,15
16,24
30,37
22,22
5,5
27,27
9,11
6,12
17,28
20,15
33,46
19,15
53,71
57,72
6,6
19,23
8,22
8,19
9,15
140,150
53,54
21,20
4,11
22,38
19,26
4,9
70,66
9,6
4,10
6,4
10,16
11,19
66,59
15,19
7,23
12,10
7,5
6,6
72,77
9,4
11,15
12,26
5,18
5,10
12,20
6,5
7,9
8,10
17,17
9,14
14,16
27,33
101,99
15,30
8,11
23,29
5,9
5,8
24,32
4,6
4,8
21,42
117,117
6,5
18,42
11,13
8,7
6,8
16,9
8,15
16,15
6,5
47,59
29,22
5,5
9,13
49,44
25,16
4,8
45,45
34,33
6,11
7,15
24,34
56,64
9,5
13,15
16,23
21,34
5,9
39,48
5,9
25,40
5,9
10,8
12,17
26,52
29,41
10,17
24,25
6,16
39,31
29,30
5,5
59,65
34,27
7,12
5,9
11,10
34,44
15,25
38,43
2,12
8,7
6,6
26,14
32,26
23,18
7,10
6,11
8,11
13,17
4,11
8,8
12,18
17,22
7,3
29,26
7,11
6,12
9,14
19,28
5,8
20,19
6,6
7,3
3,10
14,26
26,31
9,15
6,6
3,12
36,41
5,14
7,7
12,26
38,47
6,4
31,42
69,61
5,10
16,21
10,11
8,18
12,9
8,4
7,15
38,61
32,55
9,3
9,3
8,16
3,9
7,10
44,35
64,50
7,8
12,13
5,6
18,46
6,5
4,8
8,10
5,6
7,10
37,59
10,5
15,9
6,10
14,23
5,8
7,10
6,9
3,8
19,16
45,56
20,16
21,20
19,24
11,9
10,13
52,57
4,16
4,7
21,15
6,10
7,12
5,8
33,28
11,30
5,6
2,10
15,14
3,8
6,8
21,30
6,4
7,8
4,13
16,25
56,78
6,11
24,38
35,31
9,22
9,3
12,13
7,10
28,37
7,13
19,18
103,96
6,12
15,20
8,10
9,8
9,13
5,5
5,7
43,63
16,22
23,24
9,13
33,40
32,38
35,37
14,25
6,12
5,5
9,17
11,8
6,5
6,6
90,81
64,61
38,46
39,52
6,13
12,24
9,10
37,41
7,8
20,21
11,5
7,6
5,5
23,21
5,9
7,10
71,82
9,6
8,17
6,12
6,7
58,72
27,32
24,27
4,6
4,6
4,6
17,13
140,138
56,68
6,12
15,21
10,22
26,34
47,61
14,12
4,8
8,9
14,14
13,19
9,17
12,16
11,13
6,9
8,5
8,14
11,8
7,7
7,14
29,36
6,5
41,69
11,13
22,41
79,83
6,6
7,11
6,7
41,48
28,22
5,6
5,7
7,5
29,30
6,13
6,7
18,24
21,23
73,75
6,10
38,35
27,37
19,10
11,14
5,5
8,3
7,16
9,13
19,27
10,19
9,5
11,8
9,9
12,15
19,23
25,28
38,45
10,10
12,5
79,82
13,10
7,8
17,34
49,57
13,14
26,23
8,4
41,35
17,24
9,4
8,9
75,68
11,12
6,5
13,15
45,40
4,9
7,11
7,4
6,11
13,11
7,7
3,7
65,49
4,13
5,13
108,116
36,57
6,8
4,6
5,6
11,18
19,15
5,6
25,22
14,9
3,8
44,53
7,8
12,8
42,57
8,14
6,5
8,15
13,19
6,7
6,5
16,18
26,24
6,12
11,5
13,21
6,26
8,7
7,4
26,36
4,9
9,8
2,8
11,12
91,109
7,8
4,7
5,5
16,14
6,5
87,87
22,23
6,7
36,50
5,6
83,96
4,7
43,40
5,6
7,8
10,6
7,11
9,13
67,84
13,11
20,29
30,34
19,28
39,30
6,23
5,12
14,18
6,8
6,6
6,5
7,9
8,9
93,82
5,5
39,35
66,65
19,21
14,30
11,8
6,8
13,17
59,56
6,13
4,6
72,83
5,7
4,6
7,11
33,41
12,15
10,9
11,13
31,39
14,5
17,22
29,48
11,10
8,13
9,10
10,19
10,15
6,8
43,31
60,69
59,56
30,20
8,10
12,19
7,15
15,15
25,15
11,17
8,11
3,7
16,25
31,43
10,4
6,6
8,12
34,39
12,6
12,18
6,11
10,19
7,10
7,11
8,8
5,11
8,12
28,23
7,5
7,15
28,24
40,17
13,14
5,5
14,11
8,6
25,28
57,71
8,13
30,41
30,39
8,6
8,9
4,12
14,15
5,8
11,29
3,11
6,37
43,40
11,28
20,26
19,15
5,6
20,22
12,14
7,14
8,14
34,31
4,6
5,8
7,7
5,5
5,5
6,8
11,16
57,65
26,36
22,19
5,7
9,1
6,8
9,7
10,15
6,8
58,69
4,12
11,14
6,4
8,11
101,86
17,19
5,11
6,9
5,5
7,7
6,5
9,4
32,34
29,33
4,8
9,6
13,14
5,6
5,6
7,15
10,9
6,9
6,11
46,54
13,11
36,40
23,30
16,18
8,8
9,9
6,9
6,8
16,19
13,18
35,47
6,4
4,9
5,12
23,27
21,21
26,42
8,6
9,13
17,19
74,106
6,6
11,13
16,16
12,19
6,10
21,26
4,6
5,5
5,6
8,5
5,7
3,11
9,13
7,13
20,16
21,20
19,24
11,9
10,13
33,37
12,23
4,10
10,8
5,12
18,18
12,7
7,15
5,10
7,19
3,9
60,71
5,6
5,7
12,2
16,16
23,22
41,49
17,28
12,19
13,9
17,24
10,18
75,105
24,21
11,20
14,10
18,10
48,53
23,42
16,14
21,17
13,13
15,29
25,22
6,7
6,16
23,37
22,37
33,31
5,6
54,51
18,18
15,9
60,67
7,22
5,7
6,5
10,4
21,22
6,7
17,25
11,21
4,10
10,29
6,8
2,12
6,9
36,36
28,47
15,24
30,36
28,30
8,19
4,6
14,21
25,25
2,8
64,78
10,1
14,8
11,21
6,6
13,16
11,14
6,9
91,124
5,9
5,10
5,5
4,6
6,4
15,15
9,3
24,32
7,9
7,6
67,80
27,38
6,9
2,12
23,33
5,6
8,17
7,11
2,14
12,22
9,10
5,7
6,6
13,36
6,5
22,34
28,42
7,8
52,49
25,23
30,29
27,37
53,57
17,13
27,31
5,9
8,9
79,100
65,78
27,25
43,41
6,7
13,8
21,34
5,8
18,14
35,32
19,18
46,56
5,5
48,44
7,5
15,38
7,22
6,6
6,4
6,7
21,24
56,62
5,6
38,41
19,30
54,41
8,12
7,8
6,9
8,10
120,120
5,9
8,9
50,47
9,13
10,9
5,9
5,5
4,6
10,10
13,19
9,11
34,30
33,57
10,4
5,9
7,8
26,37
11,10
11,11
23,30
7,7
7,6
18,21
11,31
17,23
18,24
16,15
4,8
32,32
14,33
35,21
7,5
8,7
7,15
4,7
8,12
15,21
55,53
4,6
7,9
9,16
8,18
36,41
1,10
42,40
13,7
4,14
6,4
8,9
7,11
13,11
9,9
15,25
6,8
15,26
2,8
11,12
91,109
7,8
4,7
26,34
4,6
15,10
5,12
12,26
7,9
12,16
14,23
12,26
42,47
8,5
6,10
46,57
108,93
12,6
13,24
42,40
29,44
8,9
46,50
62,54
5,5
9,7
6,4
14,15
5,6
6,13
9,7
13,9
8,7
38,48
4,6
10,19
14,15
20,19
6,13
18,28
12,12
83,91
11,9
35,52
12,10
16,13
11,16
11,19
4,6
12,23
70,90
2,15
10,11
5,11
80,67
25,30
19,13
10,14
9,14
9,7
7,7
72,56
5,8
14,13
10,7
52,50
11,21
16,14
13,17
40,44
9,7
13,16
5,5
10,23
12,16
6,12
13,23
45,61
14,23
8,3
25,25
43,27
8,6
10,7
7,3
11,12
93,96
57,63
13,8
6,4
7,6
39,49
8,6
5,8
8,7
5,9
8,19
37,34
5,8
45,41
6,4
2,8
8,8
8,8
6,6
6,4
14,19
16,27
27,19
31,29
9,7
7,9
5,7
6,11
5,10
12,14
14,12
43,41
7,15
54,60
9,4
47,35
22,16
25,16
11,13
18,15
4,6
17,12
22,28
71,64
21,21
4,6
9,9
40,48
29,36
42,45
6,9
4,8
8,5
33,31
59,77
28,41
9,5
22,28
6,7
9,15
93,96
7,11
24,28
5,7
6,4
10,22
50,43
38,54
4,19
13,13
8,19
18,9
16,16
8,3
11,11
8,9
4,6
4,10
8,2
5,6
8,13
7,10
4,7
7,5
6,7
34,46
6,4
7,7
22,14
15,4
33,34
4,8
6,8
4,8
6,8
8,10
5,5
9,14
9,20
6,7
16,7
51,53
9,13
10,9
12,17
8,24
14,16
7,7
9,22
4,7
15,20
17,32
5,6
6,6
22,29
8,20
9,10
33,37
12,23
4,10
10,8
5,12
47,47
28,17
5,5
11,13
4,8
21,16
14,23
23,31
24,52
8,9
39,41
30,37
4,9
6,5
7,7
10,12
24,25
49,68
5,7
14,29
26,21
36,40
11,7
11,29
6,7
10,7
7,26
14,7
7,4
77,82
6,8
18,30
3,7
18,14
52,55
23,26
5,8
21,19
9,9
5,6
9,5
103,113
10,6
7,12
50,54
8,11
9,14
7,9
9,9
9,6
9,14
3,11
16,24
24,33
11,18
8,10
16,26
12,28
11,14
30,38
9,15
12,20
16,10
7,10
8,6
10,5
4,7
48,48
4,6
7,11
8,16
9,13
14,22
7,6
9,10
30,39
5,7
60,48
9,8
69,74
14,27
29,28
3,14
24,14
75,68
31,34
7,4
41,56
78,87
55,60
8,11
59,50
5,5
18,35
15,13
14,13
10,11
7,14
8,17
7,10
12,7
22,23
48,68
7,13
5,9
15,14
83,93
9,7
7,7
9,10
9,11
5,9
17,15
4,7
59,75
10,16
60,94
6,11
6,10
13,11
5,10
34,34
11,11
25,25
6,4
11,17
4,6
15,13
19,14
6,13
8,12
12,15
6,14
7,7
13,15
6,11
5,5
24,13
16,5
40,58
15,12
5,5
10,12
5,7
6,5
8,8
72,70
4,6
34,45
7,9
4,6
20,20
4,15
4,21
6,5
9,23
16,32
6,4
9,16
43,45
59,51
9,7
39,49
3,8
5,8
7,12
25,22
27,21
33,35
53,85
9,13
61,66
4,7
8,13
24,29
31,27
7,22
25,40
37,32
77,83
13,13
4,6
7,16
8,2
15,17
15,23
9,9
8,13
20,24
67,68
23,17
13,15
5,8
16,15
10,16
21,21
6,7
5,5
5,10
11,16
26,34
4,6
15,10
5,12
12,26
6,8
8,6
14,12
7,3
11,5
7,8
9,14
31,36
27,53
29,76
39,30
6,11
27,21
7,15
12,11
3,13
23,38
7,7
5,9
14,17
7,10
21,19
6,4
4,9
10,4
20,27
60,81
2,8
58,52
42,34
45,39
18,22
4,7
6,14
10,19
8,12
32,40
13,27
17,19
37,50
7,3
4,7
3,8
15,12
15,12
39,42
16,19
30,30
40,37
6,10
4,6
13,11
28,24
5,8
5,18
57,49
9,15
5,10
71,81
9,17
12,12
4,11
40,51
17,26
27,34
35,33
21,19
12,20
20,36
23,38
35,38
8,10
7,7
6,4
41,44
20,39
14,17
16,9
37,57
4,12
7,15
70,75
8,4
9,24
4,7
10,13
7,7
7,12
69,68
20,35
14,24
37,73
18,25
54,60
6,5
18,25
16,19
5,10
16,19
6,7
6,4
12,22
64,91
10,16
17,16
3,7
19,18
9,4
7,14
18,14
63,68
5,5
11,12
15,17
40,51
5,6
6,6
9,9
17,18
10,13
9,23
37,29
9,14
19,19
9,13
2,10
12,14
63,72
6,5
12,12
21,14
10,11
11,14
21,25
9,15
7,10
6,10
24,34
14,15
9,12
10,9
13,19
11,22
21,18
4,6
75,74
19,32
10,9
5,8
6,4
7,3
21,16
29,29
33,34
7,9
5,5
5,6
5,5
12,20
8,9
12,13
26,26
14,13
8,6
27,25
38,41
32,17
13,14
9,7
6,9
5,11
8,13
11,12
17,18
12,14
10,15
16,13
46,28
7,6
43,35
17,25
4,10
12,12
17,12
18,13
15,14
20,22
24,32
8,8
13,13
107,117
5,5
14,35
13,26
16,23
13,14
21,19
29,22
7,16
27,32
47,47
28,17
5,5
11,13
4,8
4,14
56,53
2,9
18,18
4,8
16,14
4,7
4,7
11,27
8,2
4,7
49,42
10,8
15,32
8,6
104,94
7,9
33,45
6,13
12,15
14,26
4,10
11,16
42,43
8,4
9,7
7,15
23,22
8,4
58,62
5,10
34,40
9,8
20,27
69,68
4,8
11,16
12,16
6,8
10,21
10,19
7,9
5,8
77,73
7,16
12,3
12,8
22,13
5,10
4,7
25,26
8,8
5,13
10,5
43,57
12,22
8,3
14,9
5,7
11,23
5,6
6,5
74,69
27,50
10,12
77,58
4,11
20,22
32,44
12,13
8,5
18,34
6,7
5,9
4,6
12,26
11,14
8,8
12,23
44,41
4,6
11,16
21,20
7,3
9,19
10,12
4,6
11,8
6,7
28,21
48,60
6,5
17,29
99,137
25,16
36,53
4,8
4,6
19,13
22,23
6,5
20,27
6,9
8,8
77,82
34,46
23,21
4,12
13,28
25,12
54,74
7,17
13,12
12,16
11,6
9,14
8,5
49,51
33,48
23,26
19,29
5,5
20,21
11,17
21,35
60,88
7,11
44,53
40,37
5,9
51,51
17,12
73,87
4,11
4,9
35,42
21,20
7,9
7,11
8,7
4,7
34,48
7,3
5,6
11,11
35,46
4,9
18,15
37,45
39,46
12,20
24,20
19,14
11,17
8,5
27,28
31,27
20,20
78,76
42,67
3,8
26,38
48,51
62,43
4,6
6,9
46,48
6,7
9,10
5,12
6,7
17,19
5,5
7,9
5,7
28,29
10,7
65,66
35,37
5,7
11,13
48,41
21,16
8,9
4,6
18,12
7,4
7,8
9,8
6,9
25,25
10,11
67,87
7,16
8,3
14,5
90,87
31,29
24,22
5,9
6,8
8,6
14,12
7,3
11,5
24,21
24,22
37,29
27,38
5,5
7,12
24,28
23,20
24,19
5,6
2,9
12,13
14,13
9,9
6,7
4,6
5,8
10,4
6,5
5,8
41,46
5,5
12,14
8,16
16,9
5,9
8,8
53,56
6,8
6,6
12,16
5,5
68,77
28,35
22,25
17,21
7,12
7,6
7,13
6,22
10,17
9,17
29,34
17,40
6,6
20,23
11,15
44,52
13,12
33,56
60,60
12,6
70,73
43,44
15,27
31,44
10,6
61,50
13,17
7,13
22,21
87,75
12,16
11,16
7,9
4,7
16,29
18,18
8,4
90,114
4,6
10,14
37,31
9,16
8,8
63,64
10,4
4,7
10,10
30,29
37,40
32,35
29,20
15,21
10,21
20,26
8,18
50,56
11,14
42,37
12,10
29,47
9,4
5,12
12,18
17,13
33,54
10,10
19,15
13,14
38,45
98,124
5,6
32,44
9,10
73,74
12,7
23,26
27,64
9,16
72,75
5,8
10,9
13,14
42,56
8,6
7,14
31,33
80,91
8,9
79,92
6,6
4,12
42,53
12,10
36,53
47,57
7,11
14,17
13,11
6,5
12,11
8,9
16,14
38,36
8,11
7,4
6,9
28,19
8,14
6,4
36,46
10,6
19,20
12,17
42,53
10,15
34,56
14,16
22,23
8,19
20,27
9,15
7,9
53,105
7,5
51,67
4,7
17,16
7,8
6,6
36,48
12,15
13,19
30,41
5,10
6,6
6,7
4,6
6,8
5,7
2,8
7,3
44,61
36,28
11,16
20,15
19,15
68,63
11,10
21,22
5,8
8,9
17,27
11,26
5,5
77,69
17,18
74,60
15,6
6,6
11,15
101,114
5,14
7,5
30,29
13,18
8,21
50,46
32,49
4,14
56,53
2,9
18,18
4,8
33,64
20,21
7,14
21,22
12,3
31,32
2,8
25,19
43,22
31,27
9,27
63,47
31,32
16,18
7,5
28,33
77,65
5,5
6,8
31,49
5,6
7,11
12,22
45,34
5,8
9,7
9,14
7,12
3,7
46,64
5,9
13,18
8,9
24,28
5,14
12,5
48,63
5,6
6,9
23,25
22,22
16,19
8,11
5,7
4,6
7,17
15,20
5,10
26,29
6,7
18,20
14,29
23,35
9,17
6,5
25,39
51,62
3,7
6,5
15,13
6,6
19,17
7,4
6,6
6,12
8,14
78,81
11,15
6,6
40,38
6,11
17,15
26,44
9,14
28,39
15,15
7,7
13,5
7,9
8,9
5,8
23,24
13,16
27,22
10,21
5,15
15,13
18,14
15,17
17,19
8,8
6,10
14,8
11,11
42,39
9,16
19,25
21,22
23,27
5,10
14,27
17,28
42,54
8,8
7,4
7,15
6,8
4,6
9,8
37,39
4,13
5,5
6,5
20,21
13,19
27,21
14,17
8,6
6,4
10,9
56,71
17,21
4,11
5,6
15,17
6,6
34,40
30,18
109,126
70,58
10,7
8,16
14,16
10,5
21,34
27,33
11,9
85,78
17,15
16,14
29,34
45,35
29,34
17,9
38,31
212,217
10,6
5,10
7,7
37,33
28,42
7,10
17,16
12,45
11,26
5,7
20,8
4,6
49,60
3,9
48,64
15,12
7,7
84,90
155,166
5,9
6,11
30,32
29,14
8,7
8,4
33,37
21,25
3,8
12,6
5,5
7,3
7,8
11,11
14,17
14,13
31,43
11,12
15,28
143,172
10,14
8,5
5,6
32,28
24,24
4,11
26,20
9,16
5,13
3,10
11,6
7,13
72,66
12,21
20,38
24,21
24,22
37,29
27,38
5,5
44,60
41,58
4,8
94,97
6,10
7,14
53,82
4,9
11,5
19,20
10,2
98,57
44,56
13,14
8,8
14,16
8,5
12,17
18,20
4,11
5,7
6,8
20,29
21,25
29,37
6,9
27,26
7,5
56,65
84,91
5,8
13,6
9,8
12,22
13,14
43,50
9,8
20,13
15,16
26,17
55,63
17,25
6,17
6,9
9,24
22,27
18,24
83,86
32,40
11,23
6,14
5,9
10,11
41,53
